lat,lon,lat_idx,lon_idx,E_C0_freq,E_C1_freq,E_C2_freq,E_transition,E_dominant
45.75,127.5,37,230,23.0,6.0,15.0,27.0,0.0
45.75,127.75,37,231,25.0,7.0,12.0,32.0,0.0
45.75,128.0,37,232,22.0,5.0,17.0,28.0,0.0
45.75,128.25,37,233,18.0,6.0,20.0,29.0,2.0
45.75,128.5,37,234,18.0,5.0,21.0,22.0,2.0
45.75,128.75,37,235,19.0,4.0,21.0,25.0,2.0
45.75,129.0,37,236,19.0,4.0,21.0,21.0,2.0
45.75,129.25,37,237,15.0,3.0,26.0,20.0,2.0
45.75,129.5,37,238,16.0,2.0,26.0,21.0,2.0
45.75,129.75,37,239,18.0,3.0,23.0,29.0,2.0
45.75,130.0,37,240,16.0,1.0,27.0,22.0,2.0
45.75,130.25,37,241,14.0,2.0,28.0,18.0,2.0
45.75,130.5,37,242,15.0,2.0,27.0,20.0,2.0
45.75,130.75,37,243,13.0,2.0,29.0,24.0,2.0
45.75,131.0,37,244,16.0,3.0,25.0,24.0,2.0
45.75,131.25,37,245,19.0,4.0,21.0,29.0,2.0
45.75,131.5,37,246,16.0,5.0,23.0,27.0,2.0
45.75,131.75,37,247,17.0,6.0,21.0,23.0,2.0
45.75,132.0,37,248,20.0,3.0,21.0,24.0,2.0
45.75,132.25,37,249,24.0,4.0,16.0,24.0,0.0
45.75,132.5,37,250,22.0,4.0,18.0,28.0,0.0
45.75,132.75,37,251,24.0,3.0,17.0,24.0,0.0
45.75,133.0,37,252,22.0,6.0,16.0,26.0,0.0
45.75,133.25,37,253,16.0,7.0,21.0,25.0,2.0
45.5,82.5,38,50,32.0,0.0,12.0,14.0,0.0
45.5,82.75,38,51,33.0,0.0,11.0,16.0,0.0
45.5,83.0,38,52,33.0,0.0,11.0,18.0,0.0
45.5,83.25,38,53,30.0,0.0,14.0,16.0,0.0
45.5,83.5,38,54,25.0,0.0,19.0,21.0,0.0
45.5,83.75,38,55,26.0,0.0,18.0,21.0,0.0
45.5,84.0,38,56,30.0,0.0,14.0,17.0,0.0
45.5,84.25,38,57,28.0,0.0,16.0,23.0,0.0
45.5,84.5,38,58,31.0,0.0,13.0,20.0,0.0
45.5,84.75,38,59,33.0,0.0,11.0,15.0,0.0
45.5,85.0,38,60,35.0,0.0,9.0,14.0,0.0
45.5,85.25,38,61,35.0,0.0,9.0,12.0,0.0
45.5,85.5,38,62,36.0,0.0,8.0,12.0,0.0
45.5,85.75,38,63,38.0,0.0,6.0,12.0,0.0
45.5,86.0,38,64,39.0,0.0,5.0,10.0,0.0
45.5,86.25,38,65,36.0,0.0,8.0,16.0,0.0
45.5,86.5,38,66,36.0,0.0,8.0,16.0,0.0
45.5,86.75,38,67,40.0,0.0,4.0,8.0,0.0
45.5,87.0,38,68,37.0,0.0,7.0,10.0,0.0
45.5,87.25,38,69,39.0,0.0,5.0,10.0,0.0
45.5,87.5,38,70,38.0,0.0,6.0,10.0,0.0
45.5,87.75,38,71,36.0,0.0,8.0,11.0,0.0
45.5,88.0,38,72,36.0,0.0,8.0,14.0,0.0
45.5,88.25,38,73,34.0,0.0,10.0,19.0,0.0
45.5,88.5,38,74,37.0,0.0,7.0,9.0,0.0
45.5,88.75,38,75,34.0,0.0,10.0,15.0,0.0
45.5,89.0,38,76,34.0,0.0,10.0,15.0,0.0
45.5,89.25,38,77,37.0,0.0,7.0,11.0,0.0
45.5,89.5,38,78,37.0,0.0,7.0,12.0,0.0
45.5,89.75,38,79,35.0,0.0,9.0,12.0,0.0
45.5,90.0,38,80,35.0,0.0,9.0,12.0,0.0
45.5,90.25,38,81,36.0,0.0,8.0,12.0,0.0
45.5,90.5,38,82,35.0,0.0,9.0,13.0,0.0
45.5,115.75,38,183,33.0,0.0,11.0,13.0,0.0
45.5,116.0,38,184,26.0,0.0,18.0,18.0,0.0
45.5,116.25,38,185,25.0,0.0,19.0,18.0,0.0
45.5,116.5,38,186,27.0,0.0,17.0,23.0,0.0
45.5,116.75,38,187,28.0,0.0,16.0,21.0,0.0
45.5,117.0,38,188,27.0,0.0,17.0,24.0,0.0
45.5,117.25,38,189,29.0,0.0,15.0,18.0,0.0
45.5,117.5,38,190,30.0,0.0,14.0,19.0,0.0
45.5,117.75,38,191,31.0,0.0,13.0,23.0,0.0
45.5,118.0,38,192,30.0,0.0,14.0,24.0,0.0
45.5,118.25,38,193,25.0,0.0,19.0,22.0,0.0
45.5,118.5,38,194,22.0,1.0,21.0,19.0,0.0
45.5,118.75,38,195,28.0,0.0,16.0,14.0,0.0
45.5,119.0,38,196,29.0,0.0,15.0,19.0,0.0
45.5,119.25,38,197,29.0,1.0,14.0,23.0,0.0
45.5,119.5,38,198,25.0,1.0,18.0,27.0,0.0
45.5,119.75,38,199,27.0,1.0,16.0,25.0,0.0
45.5,120.0,38,200,27.0,1.0,16.0,24.0,0.0
45.5,120.25,38,201,22.0,0.0,22.0,21.0,0.0
45.5,120.5,38,202,22.0,0.0,22.0,19.0,0.0
45.5,120.75,38,203,25.0,2.0,17.0,22.0,0.0
45.5,121.0,38,204,24.0,1.0,19.0,23.0,0.0
45.5,121.25,38,205,28.0,1.0,15.0,19.0,0.0
45.5,121.5,38,206,29.0,2.0,13.0,21.0,0.0
45.5,121.75,38,207,26.0,3.0,15.0,17.0,0.0
45.5,122.0,38,208,30.0,3.0,11.0,20.0,0.0
45.5,122.25,38,209,26.0,0.0,18.0,23.0,0.0
45.5,122.5,38,210,29.0,2.0,13.0,16.0,0.0
45.5,122.75,38,211,30.0,2.0,12.0,15.0,0.0
45.5,123.0,38,212,24.0,2.0,18.0,23.0,0.0
45.5,123.25,38,213,29.0,0.0,15.0,21.0,0.0
45.5,123.5,38,214,28.0,0.0,16.0,17.0,0.0
45.5,123.75,38,215,24.0,2.0,18.0,20.0,0.0
45.5,124.0,38,216,27.0,2.0,15.0,18.0,0.0
45.5,124.25,38,217,22.0,2.0,20.0,21.0,0.0
45.5,124.5,38,218,23.0,4.0,17.0,24.0,0.0
45.5,124.75,38,219,23.0,5.0,16.0,22.0,0.0
45.5,125.0,38,220,21.0,7.0,16.0,24.0,0.0
45.5,125.25,38,221,23.0,7.0,14.0,27.0,0.0
45.5,125.5,38,222,26.0,6.0,12.0,25.0,0.0
45.5,125.75,38,223,29.0,5.0,10.0,25.0,0.0
45.5,126.0,38,224,25.0,7.0,12.0,28.0,0.0
45.5,126.25,38,225,19.0,8.0,17.0,33.0,0.0
45.5,126.5,38,226,21.0,8.0,15.0,34.0,0.0
45.5,126.75,38,227,18.0,8.0,18.0,34.0,0.0
45.5,127.0,38,228,23.0,5.0,16.0,22.0,0.0
45.5,127.25,38,229,20.0,6.0,18.0,21.0,0.0
45.5,127.5,38,230,23.0,10.0,11.0,18.0,0.0
45.5,127.75,38,231,21.0,6.0,17.0,26.0,0.0
45.5,128.0,38,232,21.0,5.0,18.0,26.0,0.0
45.5,128.25,38,233,17.0,4.0,23.0,23.0,2.0
45.5,128.5,38,234,18.0,2.0,24.0,14.0,2.0
45.5,128.75,38,235,17.0,2.0,25.0,17.0,2.0
45.5,129.0,38,236,14.0,2.0,28.0,24.0,2.0
45.5,129.25,38,237,14.0,3.0,27.0,26.0,2.0
45.5,129.5,38,238,16.0,3.0,25.0,25.0,2.0
45.5,129.75,38,239,19.0,4.0,21.0,27.0,2.0
45.5,130.0,38,240,19.0,2.0,23.0,23.0,2.0
45.5,130.25,38,241,15.0,2.0,27.0,25.0,2.0
45.5,130.5,38,242,20.0,1.0,23.0,25.0,2.0
45.5,130.75,38,243,24.0,2.0,18.0,22.0,0.0
45.5,131.0,38,244,24.0,1.0,19.0,23.0,0.0
45.5,131.25,38,245,23.0,3.0,18.0,28.0,0.0
45.5,131.5,38,246,20.0,3.0,21.0,24.0,2.0
45.5,131.75,38,247,24.0,3.0,17.0,22.0,0.0
45.5,132.0,38,248,24.0,5.0,15.0,24.0,0.0
45.5,132.25,38,249,25.0,3.0,16.0,21.0,0.0
45.5,132.5,38,250,24.0,1.0,19.0,25.0,0.0
45.5,132.75,38,251,23.0,3.0,18.0,27.0,0.0
45.5,133.0,38,252,21.0,6.0,17.0,29.0,0.0
45.25,81.5,39,46,21.0,0.0,23.0,24.0,2.0
45.25,81.75,39,47,26.0,0.0,18.0,20.0,0.0
45.25,82.75,39,51,34.0,0.0,10.0,16.0,0.0
45.25,83.0,39,52,32.0,0.0,12.0,18.0,0.0
45.25,83.25,39,53,25.0,0.0,19.0,28.0,0.0
45.25,83.5,39,54,20.0,0.0,24.0,22.0,2.0
45.25,83.75,39,55,19.0,0.0,25.0,20.0,2.0
45.25,84.0,39,56,28.0,0.0,16.0,18.0,0.0
45.25,84.25,39,57,26.0,0.0,18.0,21.0,0.0
45.25,84.5,39,58,27.0,0.0,17.0,21.0,0.0
45.25,84.75,39,59,29.0,0.0,15.0,15.0,0.0
45.25,85.0,39,60,30.0,0.0,14.0,17.0,0.0
45.25,85.25,39,61,32.0,0.0,12.0,15.0,0.0
45.25,85.5,39,62,32.0,0.0,12.0,19.0,0.0
45.25,85.75,39,63,35.0,0.0,9.0,13.0,0.0
45.25,86.0,39,64,41.0,0.0,3.0,6.0,0.0
45.25,86.25,39,65,39.0,0.0,5.0,10.0,0.0
45.25,86.5,39,66,38.0,0.0,6.0,12.0,0.0
45.25,86.75,39,67,35.0,0.0,9.0,16.0,0.0
45.25,87.0,39,68,39.0,0.0,5.0,10.0,0.0
45.25,87.25,39,69,41.0,0.0,3.0,6.0,0.0
45.25,87.5,39,70,38.0,0.0,6.0,6.0,0.0
45.25,87.75,39,71,38.0,0.0,6.0,12.0,0.0
45.25,88.0,39,72,36.0,0.0,8.0,11.0,0.0
45.25,88.25,39,73,39.0,0.0,5.0,7.0,0.0
45.25,88.5,39,74,33.0,0.0,11.0,12.0,0.0
45.25,88.75,39,75,35.0,0.0,9.0,12.0,0.0
45.25,89.0,39,76,36.0,0.0,8.0,13.0,0.0
45.25,89.25,39,77,36.0,0.0,8.0,15.0,0.0
45.25,89.5,39,78,37.0,0.0,7.0,14.0,0.0
45.25,89.75,39,79,36.0,0.0,8.0,16.0,0.0
45.25,90.0,39,80,34.0,0.0,10.0,10.0,0.0
45.25,90.25,39,81,36.0,0.0,8.0,6.0,0.0
45.25,90.5,39,82,33.0,0.0,11.0,15.0,0.0
45.25,90.75,39,83,33.0,0.0,11.0,15.0,0.0
45.25,114.5,39,178,33.0,0.0,11.0,18.0,0.0
45.25,114.75,39,179,31.0,0.0,13.0,17.0,0.0
45.25,115.0,39,180,27.0,0.0,17.0,13.0,0.0
45.25,115.25,39,181,27.0,0.0,17.0,15.0,0.0
45.25,115.5,39,182,30.0,0.0,14.0,9.0,0.0
45.25,115.75,39,183,32.0,0.0,12.0,9.0,0.0
45.25,116.0,39,184,29.0,1.0,14.0,20.0,0.0
45.25,116.25,39,185,29.0,1.0,14.0,16.0,0.0
45.25,116.5,39,186,27.0,1.0,16.0,18.0,0.0
45.25,116.75,39,187,24.0,0.0,20.0,21.0,0.0
45.25,117.0,39,188,28.0,0.0,16.0,24.0,0.0
45.25,117.25,39,189,29.0,0.0,15.0,19.0,0.0
45.25,117.5,39,190,29.0,0.0,15.0,19.0,0.0
45.25,117.75,39,191,27.0,0.0,17.0,26.0,0.0
45.25,118.0,39,192,28.0,0.0,16.0,27.0,0.0
45.25,118.25,39,193,26.0,0.0,18.0,24.0,0.0
45.25,118.5,39,194,26.0,1.0,17.0,18.0,0.0
45.25,118.75,39,195,31.0,0.0,13.0,13.0,0.0
45.25,119.0,39,196,33.0,0.0,11.0,11.0,0.0
45.25,119.25,39,197,32.0,1.0,11.0,18.0,0.0
45.25,119.5,39,198,28.0,1.0,15.0,18.0,0.0
45.25,119.75,39,199,30.0,1.0,13.0,22.0,0.0
45.25,120.0,39,200,31.0,1.0,12.0,22.0,0.0
45.25,120.25,39,201,28.0,0.0,16.0,19.0,0.0
45.25,120.5,39,202,23.0,0.0,21.0,19.0,0.0
45.25,120.75,39,203,21.0,2.0,21.0,24.0,0.0
45.25,121.0,39,204,23.0,1.0,20.0,22.0,0.0
45.25,121.25,39,205,24.0,1.0,19.0,23.0,0.0
45.25,121.5,39,206,26.0,1.0,17.0,19.0,0.0
45.25,121.75,39,207,24.0,2.0,18.0,22.0,0.0
45.25,122.0,39,208,28.0,2.0,14.0,21.0,0.0
45.25,122.25,39,209,29.0,1.0,14.0,21.0,0.0
45.25,122.5,39,210,30.0,3.0,11.0,17.0,0.0
45.25,122.75,39,211,26.0,3.0,15.0,17.0,0.0
45.25,123.0,39,212,26.0,3.0,15.0,22.0,0.0
45.25,123.25,39,213,30.0,0.0,14.0,21.0,0.0
45.25,123.5,39,214,24.0,2.0,18.0,16.0,0.0
45.25,123.75,39,215,23.0,3.0,18.0,26.0,0.0
45.25,124.0,39,216,27.0,2.0,15.0,20.0,0.0
45.25,124.25,39,217,27.0,2.0,15.0,20.0,0.0
45.25,124.5,39,218,25.0,4.0,15.0,23.0,0.0
45.25,124.75,39,219,21.0,5.0,18.0,27.0,0.0
45.25,125.0,39,220,22.0,6.0,16.0,27.0,0.0
45.25,125.25,39,221,23.0,9.0,12.0,28.0,0.0
45.25,125.5,39,222,25.0,7.0,12.0,24.0,0.0
45.25,125.75,39,223,31.0,5.0,8.0,19.0,0.0
45.25,126.0,39,224,24.0,6.0,14.0,26.0,0.0
45.25,126.25,39,225,24.0,7.0,13.0,34.0,0.0
45.25,126.5,39,226,19.0,9.0,16.0,29.0,0.0
45.25,126.75,39,227,15.0,12.0,17.0,30.0,2.0
45.25,127.0,39,228,21.0,8.0,15.0,27.0,0.0
45.25,127.25,39,229,21.0,7.0,16.0,26.0,0.0
45.25,127.5,39,230,19.0,9.0,16.0,27.0,0.0
45.25,127.75,39,231,25.0,4.0,15.0,19.0,0.0
45.25,128.0,39,232,23.0,4.0,17.0,25.0,0.0
45.25,128.25,39,233,23.0,5.0,16.0,20.0,0.0
45.25,128.5,39,234,21.0,2.0,21.0,16.0,0.0
45.25,128.75,39,235,19.0,2.0,23.0,20.0,2.0
45.25,129.0,39,236,19.0,4.0,21.0,21.0,2.0
45.25,129.25,39,237,16.0,3.0,25.0,30.0,2.0
45.25,129.5,39,238,21.0,3.0,20.0,34.0,0.0
45.25,129.75,39,239,20.0,3.0,21.0,31.0,2.0
45.25,130.0,39,240,20.0,4.0,20.0,29.0,0.0
45.25,130.25,39,241,23.0,1.0,20.0,21.0,0.0
45.25,130.5,39,242,25.0,0.0,19.0,21.0,0.0
45.25,130.75,39,243,27.0,0.0,17.0,17.0,0.0
45.25,131.0,39,244,26.0,1.0,17.0,18.0,0.0
45.25,131.25,39,245,22.0,1.0,21.0,20.0,0.0
45.25,131.5,39,246,23.0,2.0,19.0,20.0,0.0
45.25,131.75,39,247,23.0,4.0,17.0,23.0,0.0
45.25,132.0,39,248,22.0,4.0,18.0,25.0,0.0
45.25,132.25,39,249,21.0,5.0,18.0,22.0,0.0
45.25,132.5,39,250,19.0,6.0,19.0,27.0,0.0
45.25,132.75,39,251,21.0,8.0,15.0,30.0,0.0
45.25,133.0,39,252,19.0,7.0,18.0,24.0,0.0
45.0,80.25,40,41,20.0,0.0,24.0,30.0,2.0
45.0,80.5,40,42,21.0,0.0,23.0,29.0,2.0
45.0,80.75,40,43,26.0,0.0,18.0,25.0,0.0
45.0,81.0,40,44,24.0,0.0,20.0,19.0,0.0
45.0,81.25,40,45,25.0,0.0,19.0,22.0,0.0
45.0,81.5,40,46,25.0,0.0,19.0,20.0,0.0
45.0,81.75,40,47,31.0,0.0,13.0,15.0,0.0
45.0,82.0,40,48,33.0,0.0,11.0,15.0,0.0
45.0,82.25,40,49,33.0,0.0,11.0,19.0,0.0
45.0,82.5,40,50,34.0,0.0,10.0,19.0,0.0
45.0,82.75,40,51,35.0,0.0,9.0,16.0,0.0
45.0,83.0,40,52,31.0,0.0,13.0,18.0,0.0
45.0,83.25,40,53,29.0,0.0,15.0,21.0,0.0
45.0,83.5,40,54,30.0,0.0,14.0,22.0,0.0
45.0,83.75,40,55,31.0,0.0,13.0,20.0,0.0
45.0,84.0,40,56,34.0,0.0,10.0,16.0,0.0
45.0,84.25,40,57,29.0,0.0,15.0,18.0,0.0
45.0,84.5,40,58,31.0,0.0,13.0,18.0,0.0
45.0,84.75,40,59,27.0,0.0,17.0,23.0,0.0
45.0,85.0,40,60,30.0,0.0,14.0,20.0,0.0
45.0,85.25,40,61,31.0,0.0,13.0,18.0,0.0
45.0,85.5,40,62,34.0,0.0,10.0,16.0,0.0
45.0,85.75,40,63,35.0,0.0,9.0,18.0,0.0
45.0,86.0,40,64,37.0,0.0,7.0,12.0,0.0
45.0,86.25,40,65,38.0,0.0,6.0,10.0,0.0
45.0,86.5,40,66,37.0,0.0,7.0,12.0,0.0
45.0,86.75,40,67,34.0,0.0,10.0,18.0,0.0
45.0,87.0,40,68,36.0,0.0,8.0,12.0,0.0
45.0,87.25,40,69,33.0,0.0,11.0,18.0,0.0
45.0,87.5,40,70,36.0,0.0,8.0,14.0,0.0
45.0,87.75,40,71,37.0,0.0,7.0,14.0,0.0
45.0,88.0,40,72,38.0,0.0,6.0,12.0,0.0
45.0,88.25,40,73,35.0,0.0,9.0,15.0,0.0
45.0,88.5,40,74,36.0,0.0,8.0,12.0,0.0
45.0,88.75,40,75,37.0,0.0,7.0,10.0,0.0
45.0,89.0,40,76,37.0,0.0,7.0,14.0,0.0
45.0,89.25,40,77,37.0,0.0,7.0,12.0,0.0
45.0,89.5,40,78,38.0,0.0,6.0,10.0,0.0
45.0,89.75,40,79,38.0,0.0,6.0,10.0,0.0
45.0,90.0,40,80,39.0,0.0,5.0,10.0,0.0
45.0,90.25,40,81,36.0,0.0,8.0,11.0,0.0
45.0,90.5,40,82,35.0,0.0,9.0,13.0,0.0
45.0,90.75,40,83,36.0,0.0,8.0,15.0,0.0
45.0,91.0,40,84,32.0,0.0,12.0,18.0,0.0
45.0,91.25,40,85,29.0,0.0,15.0,20.0,0.0
45.0,91.5,40,86,33.0,0.0,11.0,19.0,0.0
45.0,91.75,40,87,37.0,0.0,7.0,14.0,0.0
45.0,92.0,40,88,39.0,0.0,5.0,8.0,0.0
45.0,92.25,40,89,37.0,0.0,7.0,10.0,0.0
45.0,92.5,40,90,39.0,0.0,5.0,10.0,0.0
45.0,92.75,40,91,40.0,0.0,4.0,8.0,0.0
45.0,93.0,40,92,40.0,0.0,4.0,8.0,0.0
45.0,112.0,40,168,36.0,0.0,8.0,16.0,0.0
45.0,112.25,40,169,35.0,1.0,8.0,17.0,0.0
45.0,112.5,40,170,35.0,1.0,8.0,15.0,0.0
45.0,114.25,40,177,32.0,0.0,12.0,20.0,0.0
45.0,114.5,40,178,33.0,0.0,11.0,18.0,0.0
45.0,114.75,40,179,32.0,0.0,12.0,20.0,0.0
45.0,115.0,40,180,32.0,0.0,12.0,20.0,0.0
45.0,115.25,40,181,31.0,0.0,13.0,17.0,0.0
45.0,115.5,40,182,27.0,0.0,17.0,11.0,0.0
45.0,115.75,40,183,27.0,1.0,16.0,19.0,0.0
45.0,116.0,40,184,27.0,1.0,16.0,19.0,0.0
45.0,116.25,40,185,30.0,2.0,12.0,24.0,0.0
45.0,116.5,40,186,30.0,2.0,12.0,22.0,0.0
45.0,116.75,40,187,31.0,1.0,12.0,17.0,0.0
45.0,117.0,40,188,27.0,2.0,15.0,23.0,0.0
45.0,117.25,40,189,29.0,0.0,15.0,21.0,0.0
45.0,117.5,40,190,30.0,0.0,14.0,21.0,0.0
45.0,117.75,40,191,29.0,0.0,15.0,23.0,0.0
45.0,118.0,40,192,31.0,0.0,13.0,17.0,0.0
45.0,118.25,40,193,29.0,0.0,15.0,22.0,0.0
45.0,118.5,40,194,27.0,1.0,16.0,28.0,0.0
45.0,118.75,40,195,28.0,1.0,15.0,19.0,0.0
45.0,119.0,40,196,30.0,0.0,14.0,13.0,0.0
45.0,119.25,40,197,33.0,0.0,11.0,15.0,0.0
45.0,119.5,40,198,32.0,1.0,11.0,15.0,0.0
45.0,119.75,40,199,34.0,1.0,9.0,17.0,0.0
45.0,120.0,40,200,29.0,1.0,14.0,25.0,0.0
45.0,120.25,40,201,27.0,2.0,15.0,20.0,0.0
45.0,120.5,40,202,25.0,2.0,17.0,20.0,0.0
45.0,120.75,40,203,24.0,2.0,18.0,20.0,0.0
45.0,121.0,40,204,21.0,2.0,21.0,24.0,0.0
45.0,121.25,40,205,21.0,1.0,22.0,25.0,2.0
45.0,121.5,40,206,25.0,1.0,18.0,23.0,0.0
45.0,121.75,40,207,27.0,1.0,16.0,18.0,0.0
45.0,122.0,40,208,28.0,1.0,15.0,15.0,0.0
45.0,122.25,40,209,28.0,1.0,15.0,24.0,0.0
45.0,122.5,40,210,29.0,2.0,13.0,22.0,0.0
45.0,122.75,40,211,29.0,3.0,12.0,19.0,0.0
45.0,123.0,40,212,28.0,3.0,13.0,20.0,0.0
45.0,123.25,40,213,27.0,2.0,15.0,19.0,0.0
45.0,123.5,40,214,28.0,1.0,15.0,22.0,0.0
45.0,123.75,40,215,24.0,4.0,16.0,24.0,0.0
45.0,124.0,40,216,28.0,2.0,14.0,24.0,0.0
45.0,124.25,40,217,27.0,4.0,13.0,26.0,0.0
45.0,124.5,40,218,24.0,3.0,17.0,24.0,0.0
45.0,124.75,40,219,28.0,3.0,13.0,22.0,0.0
45.0,125.0,40,220,27.0,6.0,11.0,24.0,0.0
45.0,125.25,40,221,23.0,8.0,13.0,23.0,0.0
45.0,125.5,40,222,26.0,5.0,13.0,20.0,0.0
45.0,125.75,40,223,29.0,7.0,8.0,23.0,0.0
45.0,126.0,40,224,30.0,5.0,9.0,20.0,0.0
45.0,126.25,40,225,22.0,5.0,17.0,26.0,0.0
45.0,126.5,40,226,19.0,9.0,16.0,30.0,0.0
45.0,126.75,40,227,19.0,10.0,15.0,33.0,0.0
45.0,127.0,40,228,18.0,9.0,17.0,29.0,0.0
45.0,127.25,40,229,18.0,9.0,17.0,35.0,0.0
45.0,127.5,40,230,18.0,10.0,16.0,30.0,0.0
45.0,127.75,40,231,20.0,4.0,20.0,23.0,0.0
45.0,128.0,40,232,16.0,3.0,25.0,18.0,2.0
45.0,128.25,40,233,22.0,4.0,18.0,22.0,0.0
45.0,128.5,40,234,23.0,3.0,18.0,27.0,0.0
45.0,128.75,40,235,16.0,3.0,25.0,22.0,2.0
45.0,129.0,40,236,21.0,2.0,21.0,22.0,0.0
45.0,129.25,40,237,22.0,3.0,19.0,24.0,0.0
45.0,129.5,40,238,28.0,3.0,13.0,27.0,0.0
45.0,129.75,40,239,28.0,3.0,13.0,21.0,0.0
45.0,130.0,40,240,26.0,1.0,17.0,22.0,0.0
45.0,130.25,40,241,25.0,1.0,18.0,20.0,0.0
45.0,130.5,40,242,27.0,1.0,16.0,21.0,0.0
45.0,130.75,40,243,27.0,1.0,16.0,20.0,0.0
45.0,131.0,40,244,25.0,0.0,19.0,21.0,0.0
45.0,131.25,40,245,25.0,1.0,18.0,24.0,0.0
44.75,80.25,41,41,20.0,0.0,24.0,28.0,2.0
44.75,80.5,41,42,28.0,0.0,16.0,19.0,0.0
44.75,80.75,41,43,28.0,0.0,16.0,19.0,0.0
44.75,81.0,41,44,28.0,0.0,16.0,19.0,0.0
44.75,81.25,41,45,32.0,0.0,12.0,20.0,0.0
44.75,81.5,41,46,33.0,0.0,11.0,18.0,0.0
44.75,81.75,41,47,38.0,0.0,6.0,12.0,0.0
44.75,82.0,41,48,33.0,0.0,11.0,16.0,0.0
44.75,82.25,41,49,37.0,0.0,7.0,11.0,0.0
44.75,82.5,41,50,35.0,0.0,9.0,12.0,0.0
44.75,82.75,41,51,33.0,0.0,11.0,15.0,0.0
44.75,83.0,41,52,27.0,0.0,17.0,18.0,0.0
44.75,83.25,41,53,28.0,0.0,16.0,12.0,0.0
44.75,83.5,41,54,29.0,0.0,15.0,14.0,0.0
44.75,83.75,41,55,34.0,0.0,10.0,11.0,0.0
44.75,84.0,41,56,33.0,0.0,11.0,12.0,0.0
44.75,84.25,41,57,26.0,0.0,18.0,20.0,0.0
44.75,84.5,41,58,24.0,0.0,20.0,23.0,0.0
44.75,84.75,41,59,28.0,0.0,16.0,21.0,0.0
44.75,85.0,41,60,30.0,0.0,14.0,18.0,0.0
44.75,85.25,41,61,31.0,0.0,13.0,16.0,0.0
44.75,85.5,41,62,37.0,0.0,7.0,9.0,0.0
44.75,85.75,41,63,39.0,0.0,5.0,10.0,0.0
44.75,86.0,41,64,38.0,0.0,6.0,12.0,0.0
44.75,86.25,41,65,32.0,0.0,12.0,16.0,0.0
44.75,86.5,41,66,33.0,0.0,11.0,18.0,0.0
44.75,86.75,41,67,33.0,0.0,11.0,18.0,0.0
44.75,87.0,41,68,36.0,0.0,8.0,14.0,0.0
44.75,87.25,41,69,36.0,0.0,8.0,14.0,0.0
44.75,87.5,41,70,35.0,0.0,9.0,18.0,0.0
44.75,87.75,41,71,36.0,0.0,8.0,16.0,0.0
44.75,88.0,41,72,37.0,0.0,7.0,13.0,0.0
44.75,88.25,41,73,36.0,0.0,8.0,15.0,0.0
44.75,88.5,41,74,38.0,0.0,6.0,12.0,0.0
44.75,88.75,41,75,38.0,0.0,6.0,12.0,0.0
44.75,89.0,41,76,40.0,0.0,4.0,8.0,0.0
44.75,89.25,41,77,38.0,0.0,6.0,10.0,0.0
44.75,89.5,41,78,38.0,0.0,6.0,8.0,0.0
44.75,89.75,41,79,36.0,0.0,8.0,14.0,0.0
44.75,90.0,41,80,37.0,0.0,7.0,11.0,0.0
44.75,90.25,41,81,37.0,0.0,7.0,13.0,0.0
44.75,90.5,41,82,37.0,0.0,7.0,13.0,0.0
44.75,90.75,41,83,38.0,0.0,6.0,12.0,0.0
44.75,91.0,41,84,40.0,0.0,4.0,8.0,0.0
44.75,91.25,41,85,37.0,0.0,7.0,14.0,0.0
44.75,91.5,41,86,37.0,0.0,7.0,12.0,0.0
44.75,91.75,41,87,38.0,0.0,6.0,12.0,0.0
44.75,92.0,41,88,38.0,0.0,6.0,10.0,0.0
44.75,92.25,41,89,39.0,0.0,5.0,8.0,0.0
44.75,92.5,41,90,41.0,0.0,3.0,6.0,0.0
44.75,92.75,41,91,42.0,0.0,2.0,4.0,0.0
44.75,93.0,41,92,42.0,0.0,2.0,4.0,0.0
44.75,93.25,41,93,40.0,0.0,4.0,8.0,0.0
44.75,93.5,41,94,40.0,0.0,4.0,8.0,0.0
44.75,93.75,41,95,39.0,0.0,5.0,9.0,0.0
44.75,94.0,41,96,39.0,0.0,5.0,8.0,0.0
44.75,111.75,41,167,37.0,0.0,7.0,12.0,0.0
44.75,112.0,41,168,35.0,0.0,9.0,16.0,0.0
44.75,112.25,41,169,38.0,0.0,6.0,12.0,0.0
44.75,112.5,41,170,33.0,0.0,11.0,18.0,0.0
44.75,112.75,41,171,35.0,0.0,9.0,16.0,0.0
44.75,113.0,41,172,33.0,0.0,11.0,18.0,0.0
44.75,113.25,41,173,35.0,0.0,9.0,12.0,0.0
44.75,113.5,41,174,37.0,0.0,7.0,8.0,0.0
44.75,113.75,41,175,35.0,0.0,9.0,12.0,0.0
44.75,114.0,41,176,36.0,0.0,8.0,14.0,0.0
44.75,114.25,41,177,34.0,0.0,10.0,18.0,0.0
44.75,114.5,41,178,34.0,0.0,10.0,16.0,0.0
44.75,114.75,41,179,37.0,0.0,7.0,12.0,0.0
44.75,115.0,41,180,34.0,0.0,10.0,14.0,0.0
44.75,115.25,41,181,33.0,0.0,11.0,14.0,0.0
44.75,115.5,41,182,29.0,0.0,15.0,17.0,0.0
44.75,115.75,41,183,28.0,0.0,16.0,10.0,0.0
44.75,116.0,41,184,28.0,0.0,16.0,17.0,0.0
